1.514602964080907485e-15 2.105564543614743893e-14 2.218886738330499972e-13 1.772550143281007613e-12 1.073392964221675862e-11 4.927376844797798031e-11 1.714626895417731250e-10 4.522934563865913130e-10 9.044150837294215142e-10 1.370919988143355286e-09 1.575263606734244775e-09 1.372117142302433962e-09 9.059953320768050052e-10 4.534793854744681833e-10 1.720623928193807479e-10 4.948928580223028881e-11 1.079029290832104934e-11 1.783413710263487895e-12 2.234435318809558410e-13 2.122170598452928176e-14
3.397884206236766283e-14 4.723656745450888950e-13 4.977885546511248801e-12 3.976566981216814025e-11 2.408066725544636735e-10 1.105415502027294681e-09 3.846621052312617105e-09 1.014682282080983057e-08 2.028979080171894205e-08 3.075543549165921161e-08 3.533971249838337159e-08 3.078229263710282366e-08 2.032524234267624743e-08 1.017342814123358239e-08 3.860074890339719311e-09 1.110250452384256408e-09 2.420711349663920782e-10 4.000938478928484417e-11 5.012767477480698917e-12 4.760911031095829312e-13
5.778500652306676378e-13 8.033132363592594389e-12 8.465478259920076377e-11 6.762618588569227437e-10 4.095199924357878778e-09 1.879888722461520318e-08 6.541630294277360265e-08 1.725586239262335842e-07 3.450516917783661327e-07 5.230322555557515712e-07 6.009932632472081156e-07 5.234889928164870672e-07 3.456545868157274442e-07 1.730110786071237606e-07 6.564510123929277550e-08 1.888111122665828199e-08 4.116703590841683289e-09 6.804065179116958320e-10 8.524799075058715745e-11 8.096487646125608617e-12
7.449353400555153608e-12 1.035591159204085611e-10 1.091327025076793667e-09 8.718028916256330763e-09 5.279326475509002861e-08 2.423458313835077334e-07 8.433141884027861335e-07 2.224539286721165589e-06 4.448233457394213960e-06 6.742669674994258861e-06 7.747703909134616456e-06 6.748557702825600627e-06 4.456005678021987111e-06 2.230372105679731862e-06 8.462637413591157383e-07 2.434058220040549771e-07 5.307047924494473150e-08 8.771459783329968662e-09 1.098974367226012601e-09 1.043758604667500832e-10
7.279789281481968557e-11 1.012018763965411671e-09 1.066485955566768499e-08 8.519586875215641788e-08 5.159157073550860796e-07 2.368294925551547580e-06 8.241184515690645911e-06 2.173903745055431175e-05 4.346981610813978043e-05 6.589191274633127160e-05 7.571348658208478975e-05 6.594945277643976935e-05 4.354576918134900955e-05 2.179603795872221759e-05 8.270008660340636932e-06 2.378653553935798776e-06 5.186247519706453326e-07 8.571801534999907134e-08 1.073959226925536551e-08 1.020000299911505205e-09
5.392819178541314617e-10 7.496967272444622338e-09 7.900456582521595472e-08 6.311252938431028592e-07 3.821869031583874834e-06 1.754417030647412686e-05 6.105014333748239302e-05 1.610413345130661509e-04 3.220214884405524615e-04 4.881228797007814172e-04 5.608804413511497833e-04 4.885491323928640474e-04 3.225841437236026807e-04 1.614635904627218031e-04 6.126367067194649931e-05 1.762090633227651287e-05 3.841937452788695590e-06 6.349933208944059877e-07 7.955818076586424945e-08 7.556093956555908587e-09
3.028375528549049086e-09 4.209974685697776080e-08 4.436556944849057034e-07 3.544128464251155433e-06 2.146197427613118333e-05 9.852052194932700601e-05 3.428313725654190923e-04 9.043389373499550066e-04 1.808334310819760754e-03 2.741088352624084477e-03 3.149663555915941347e-03 2.743482004587824256e-03 1.811493941124033046e-03 9.067101453255711546e-04 3.440304503259723648e-04 9.895143849780454949e-05 2.157466990648927691e-05 3.565849642132555253e-06 4.467645581107613389e-07 4.243177690901324689e-08
1.289140988271042244e-08 1.792132737750918342e-07 1.888585926839695727e-06 1.508690460576167066e-05 9.136089784028686499e-05 4.193893453219970095e-04 1.459389597732787701e-03 3.849655963855543993e-03 7.697849419921636190e-03 1.166846487342040016e-02 1.340771760607955589e-02 1.167865434572666443e-02 7.711299564709235554e-03 3.859749894955782218e-03 1.464493919421696851e-03 4.212237023227376480e-04 9.184062882121717141e-05 1.517936890041886048e-05 1.901819964326967576e-06 1.806266835235909099e-07
4.159948224575921358e-08 5.783059780458920499e-07 6.094306010588238786e-06 4.868415681457580023e-05 2.948138397772026901e-04 1.353333714738338142e-03 4.709325994044541441e-03 1.242251207414248743e-02 2.484030476015169561e-02 3.765314281009127240e-02 4.326556331579400894e-02 3.768602336979381268e-02 2.488370723237044030e-02 1.245508433050658212e-02 4.725797205603736624e-03 1.359253028620913302e-03 2.963618908131654514e-04 4.898253122194898388e-05 6.137011122946029255e-06 5.828669309807240334e-07
1.017588647224516469e-07 1.414627216764366788e-06 1.490762931242714922e-05 1.190890910168977788e-04 7.211609380848292040e-04 3.310466740639071530e-03 1.151975074907948988e-02 3.038741487688959367e-02 6.076328538945776486e-02 9.210549888461246060e-02 1.058343605957107747e-01 9.218592989591690989e-02 6.086945465072488015e-02 3.046709172982437624e-02 1.156004191854561290e-02 3.324946311732489279e-03 7.249477139639458898e-04 1.198189616623341393e-04 1.501209272198836969e-05 1.425784023715932504e-06
1.886919620071164012e-07 2.623150187140802257e-06 2.764329015962419857e-05 2.208274856339327715e-04 1.337252264962577632e-03 6.138614715821097412e-03 2.136113032123052730e-02 5.634753246396466408e-02 1.126736581565401796e-01 1.707916783818760054e-01 1.962491739962109738e-01 1.709408220006717605e-01 1.128705283384941471e-01 5.649527764319619422e-02 2.143584243440965070e-02 6.165464255525481690e-03 1.344274102050291081e-03 2.221808883519605325e-04 2.783699717239230580e-05 2.643838308997974687e-06
2.652353264391894390e-07 3.687237594991310857e-06 3.885685967410013774e-05 3.104067052768925473e-04 1.879711977426562920e-03 8.628759066980374107e-03 3.002632604799545038e-02 7.920504937332113748e-02 1.583800082651134755e-01 2.400737481706056164e-01 2.758581402971643226e-01 2.402833922698922597e-01 1.586567393267934167e-01 7.941272775255074634e-02 3.013134531599840488e-02 8.666500189349777769e-03 1.889582240220758109e-03 3.123091191789019168e-04 3.912914441913433665e-05 3.716317905015294813e-06
2.826221219909919571e-07 3.928944637095041134e-06 4.140401764136115564e-05 3.307545902853223016e-04 2.002931490779295571e-03 9.194394390817015733e-03 3.199462189748497609e-02 8.439712547650221608e-02 1.687621879700844651e-01 2.558111434596687661e-01 2.939412861248256181e-01 2.560345302196403994e-01 1.690570593996288951e-01 8.461841765887290201e-02 3.210652542395485420e-02 9.234609531965674162e-03 2.013448772368268882e-03 3.327817118648993141e-04 4.169415128781184520e-05 3.959931229407127738e-06
2.282852008886643717e-07 3.173565853377428246e-06 3.344368239212781489e-05 2.671637222033854228e-04 1.617847939565598232e-03 7.426680387829557271e-03 2.584333680523783969e-02 6.817093654276371040e-02 1.363159745307879200e-01 2.066289003240545374e-01 2.374281428494015855e-01 2.068093387519339132e-01 1.365541539877096477e-01 6.834968309647186657e-02 2.593372576290458101e-02 7.459163767089515597e-03 1.626343168896648116e-03 2.688011094459674157e-04 3.367803495199807453e-05 3.198594964336567811e-06
1.397803691570043729e-07 1.943193009456215580e-06 2.047776313376151633e-05 1.635859160803048210e-04 9.906177945484485794e-04 4.547400016211243338e-03 1.582402689628015224e-02 4.174146479330275578e-02 8.346707174944378860e-02 1.265200891401120076e-01 1.453786462134141200e-01 1.266305726491652184e-01 8.361291042967590459e-02 4.185091235786500552e-02 1.587937258588767095e-02 4.567289780097598048e-03 9.958194733578719978e-04 1.645884979048389037e-04 2.062125858245479330e-05 1.958518481085217006e-06
6.488008756607295962e-08 9.019473433332434045e-07 9.504904539087592410e-06 7.592960745399919521e-05 4.598025433930745011e-04 2.110709200648605045e-03 7.344838598368410611e-03 1.937460823188797213e-02 3.874185593189392873e-02 5.872523095898905809e-02 6.747856908268018428e-02 5.877651269322117789e-02 3.880954802915368568e-02 1.942540912485683433e-02 7.370527707717571160e-03 2.119941181007488264e-03 4.622169409131362443e-04 7.639496319000286812e-05 9.571509008175044684e-06 9.090607738333758250e-07
2.282829578388854263e-08 3.173534671039903900e-07 3.344335378631322148e-06 2.671610971469835853e-05 1.617832043162990201e-04 7.426607415890348852e-04 2.584308287773538944e-03 6.817026671921168346e-03 1.363146351381538945e-02 2.066268700614384141e-02 2.374258099643032985e-02 2.068073067163934964e-02 1.365528122548083367e-02 6.834901151661931275e-03 2.593347094727215408e-03 7.459090475980087627e-04 1.626327189022916029e-04 2.687984683011767105e-05 3.367770404351797741e-06 3.198563536071836690e-07
6.088809325754284473e-09 8.464516003980431420e-08 8.920079113497366190e-07 7.125774938203529273e-06 4.315114419915304616e-05 1.980839784128929078e-04 6.892919450572885815e-04 1.818251172442054454e-03 3.635811580169586062e-03 5.511193762740010209e-03 6.332669330952426893e-03 5.516006405776525609e-03 3.642164288504873022e-03 1.823018689911114166e-03 6.917027939701570751e-04 1.989503731761107380e-04 4.337772845154417011e-05 7.169447233532769371e-06 8.982585489140540305e-07 8.531273500143168015e-08
1.231085104533275071e-09 1.711424847138392665e-08 1.803534310302057264e-07 1.440747265245023827e-06 8.724650095782722397e-06 4.005023350613692970e-05 1.393666644553160792e-04 3.676288441527572419e-04 7.351180238645228706e-04 1.114298081368383280e-03 1.280390708294097809e-03 1.115271140769443989e-03 7.364024662220680466e-04 3.685927796987329840e-04 1.398541095413954785e-04 4.022540826208332177e-05 8.770462747011684607e-06 1.449577285924632745e-06 1.816172358872110384e-07 1.724922421909578850e-08
1.886863999999865190e-10 2.623072865457947002e-09 2.764247532800479316e-08 2.208209763791849742e-07 1.337212847244125906e-06 6.138433770016868516e-06 2.136050066664486012e-05 5.634587152740975992e-05 1.126703369144301827e-04 1.707866440151610250e-04 1.962433892277798604e-04 1.709357832377023589e-04 1.128672012933104726e-04 5.649361235160811655e-05 2.143521057756110927e-05 6.165282518286726135e-06 1.344234477351597872e-06 2.221743392034329620e-07 2.783617663093891266e-08 2.643760377498564898e-09
