-7.362414048353948734e-03 -1.517723035666823476e-02 -2.395610863609377861e-02 -3.434262195818304358e-02 -4.721635715756816037e-02 -6.385640620430127479e-02 -8.620542373303338723e-02 -1.172510629047509023e-01 -1.613068340449418103e-01 -2.232099887772395763e-01 -3.044992795803107000e-01 -3.961157778046435762e-01 -4.736946474063051249e-01 -5.061369144082712435e-01 -4.767744647607447539e-01 -3.969923357269836139e-01 -2.963847864729823867e-01 -2.010257111101552696e-01 -1.217590304531300932e-01 -5.700943609280600954e-02
-1.427243607579609802e-02 -2.939042487012007154e-02 -4.630457407450546542e-02 -6.619788881329365104e-02 -9.066446690097425265e-02 -1.219829585911156727e-01 -1.635430299049087655e-01 -2.204288300720980143e-01 -2.997613531227306116e-01 -4.091734087368193440e-01 -5.503562965897204062e-01 -7.071927741331313078e-01 -8.385137955936922127e-01 -8.925954412988965636e-01 -8.418568856147532475e-01 -7.050386251229195933e-01 -5.311753431035038941e-01 -3.640345010683714300e-01 -2.225340811754622505e-01 -1.048327529273068992e-01
-2.033691087423526028e-02 -4.180746353022631728e-02 -6.567385702132751135e-02 -9.347968230213962726e-02 -1.272577910749861374e-01 -1.698369821456747752e-01 -2.253015713377354290e-01 -2.995865269789564911e-01 -4.007297214643660843e-01 -5.369350201877661766e-01 -7.090600192324644224e-01 -8.971657016508739479e-01 -1.052655539310461297e+00 -1.115304040309715417e+00 -1.053115887258511130e+00 -8.876832280464354019e-01 -6.758594241776086919e-01 -4.689575871465803125e-01 -2.899399301670584350e-01 -1.376476581788256548e-01
-2.526774531902012746e-02 -5.182867792789856709e-02 -8.110368785691120241e-02 -1.147889337925830228e-01 -1.550467930852224008e-01 -2.047708896391096656e-01 -2.679555026210086455e-01 -3.501209865913172958e-01 -4.583271657090543516e-01 -5.991264137864268369e-01 -7.715741606613624182e-01 -9.552756021178920864e-01 -1.103959847441031483e+00 -1.161565347845152640e+00 -1.098494273489495798e+00 -9.344850137924550770e-01 -7.220807219634657326e-01 -5.095991326484000661e-01 -3.198845604410959775e-01 -1.534174812472986482e-01
-2.890541245667917897e-02 -5.913580005271316942e-02 -9.212322949003959316e-02 -1.295253204212008513e-01 -1.733667482977707397e-01 -2.262147349893561254e-01 -2.913868455168753258e-01 -3.731137802703859419e-01 -4.762658221135534498e-01 -6.044549588595811151e-01 -7.546262072088336659e-01 -9.085324561439620528e-01 -1.028917754821896624e+00 -1.072296112859610906e+00 -1.015951128228038902e+00 -8.747129802338240445e-01 -6.888336832134759335e-01 -4.965219221411834583e-01 -3.174521437942227631e-01 -1.540963677742279714e-01
-3.121810820314983512e-02 -6.368587272002285138e-02 -9.872806873490828916e-02 -1.378221737965424354e-01 -1.826783261418985504e-01 -2.353153877306509711e-01 -2.981075101688183127e-01 -3.737138973687967880e-01 -4.646125479833725369e-01 -5.715473712765783976e-01 -6.899738833032871277e-01 -8.051453791278645467e-01 -8.907233296448081594e-01 -9.175908848850861110e-01 -8.707707950690287690e-01 -7.596841650473196150e-01 -6.107414182558603688e-01 -4.502502421158755541e-01 -2.934204985701791002e-01 -1.441999684791721859e-01
-3.228116349942217189e-02 -6.566149096435142107e-02 -1.012809750933689051e-01 -1.403568592713669849e-01 -1.842080619888596948e-01 -2.342516344196782230e-01 -2.919377341387440761e-01 -3.585488980820134008e-01 -4.346973050214821832e-01 -5.192053154191442754e-01 -6.070903596061265617e-01 -6.872916386498322261e-01 -7.427487484864443434e-01 -7.558661457597382061e-01 -7.177644654749784081e-01 -6.336950921317573426e-01 -5.191400954783718102e-01 -3.905670942371057830e-01 -2.589037769414211931e-01 -1.286399892422767921e-01
-3.224505909572777940e-02 -6.539795941412196445e-02 -1.003774421501149594e-01 -1.381161549781797504e-01 -1.795450553597532639e-01 -2.255418845856417276e-01 -2.768146596010223059e-01 -3.336714895747885379e-01 -3.955979028644750484e-01 -4.605439471612027269e-01 -5.239314204197480507e-01 -5.778608176351559544e-01 -6.117429140555329381e-01 -6.154641248195382719e-01 -5.840205684409448539e-01 -5.201085637070742562e-01 -4.322747036899349249e-01 -3.303625297578353104e-01 -2.219222006316846907e-01 -1.112180063990954731e-01
-3.130111478403135167e-02 -6.330784511495728129e-02 -9.671465332708065188e-02 -1.321852012249273289e-01 -1.703139897527242430e-01 -2.115551725447746834e-01 -2.560995691662030227e-01 -3.036752566143252619e-01 -3.532472821272076846e-01 -4.026148798710256771e-01 -4.479955383372436484e-01 -4.838941830247774356e-01 -5.037736640188068549e-01 -5.018318202452950461e-01 -4.752461556125185393e-01 -4.253660397071991617e-01 -3.568811383040625396e-01 -2.756719005707150560e-01 -1.869053274249412311e-01 -9.424294354259013518e-02
-2.965155057381917147e-02 -5.981763619374171753e-02 -9.098808217661745468e-02 -1.235959671426082040e-01 -1.579704352377827858e-01 -1.942649691710134907e-01 -2.323514353638083396e-01 -2.716721450859920228e-01 -3.110517260377697601e-01 -3.484968088277209386e-01 -3.810658377684583709e-01 -4.049710845456743202e-01 -4.161091695912195187e-01 -4.110562949973988189e-01 -3.881698669520030065e-01 -3.481473627956626626e-01 -2.936570195718045673e-01 -2.283226642752055890e-01 -1.557205678927915671e-01 -7.883418198808377075e-02
