-1.759225446225106543e-02 -3.302324492747644308e-02 -4.479451811124737087e-02 -5.231691986736510674e-02 -5.580573831612760383e-02 -5.597953922712251007e-02 -5.374078645346012928e-02 -4.994736564614624813e-02 -4.529763129653794490e-02 -4.030117294462740724e-02 -3.529686853589404649e-02 -3.048885542714339925e-02 -2.598381224319392530e-02 -2.182235320779561324e-02 -1.800270955414899968e-02 -1.449732812903960395e-02 -1.126384679182759058e-02 -8.252047309468601988e-03 -5.407915533104635207e-03 -2.675906773467809363e-03
-3.734083194134447947e-02 -6.970090301128527288e-02 -9.383356095962142041e-02 -1.086647443695868548e-01 -1.149252587867557879e-01 -1.143712026346118821e-01 -1.090361444569352550e-01 -1.007510567705848653e-01 -9.094199869607018372e-02 -8.061019868234119146e-02 -7.039745050775080004e-02 -6.067474992326396532e-02 -5.162404232063027426e-02 -4.330290188093032649e-02 -3.569117747801678342e-02 -2.872276416187402245e-02 -2.230603486417920278e-02 -1.633644024413414414e-02 -1.070372015359675501e-02 -5.295719670543137456e-03
-6.201947185661985107e-02 -1.145514494543313777e-01 -1.521296747389961623e-01 -1.735557857177695562e-01 -1.808465213966230223e-01 -1.775393305506180464e-01 -1.672803352070281468e-01 -1.530785166356982419e-01 -1.371091175892749925e-01 -1.208001906675780640e-01 -1.050080036073821749e-01 -9.018864054926224727e-02 -7.653470743591045400e-02 -6.407403517640135326e-02 -5.273636913081725108e-02 -4.239655952053013321e-02 -3.290112946950112666e-02 -2.408398584904302905e-02 -1.577482740974277264e-02 -7.803250164080062327e-03
-9.578971181087476972e-02 -1.739301764621369040e-01 -2.262311375384551682e-01 -2.523680013132026945e-01 -2.572654468005365902e-01 -2.476236910294773719e-01 -2.294578251585791817e-01 -2.071716439000647891e-01 -1.836155066022836235e-01 -1.604734404219914090e-01 -1.386457775217206090e-01 -1.185371123031684210e-01 -1.002521530735838995e-01 -8.372218815758626642e-02 -6.878374482453777916e-02 -5.522598664553485942e-02 -4.281797813847589701e-02 -3.132354340469672288e-02 -2.050835076350610020e-02 -1.014245558517885837e-02
-1.448655812996954007e-01 -2.566291319259801362e-01 -3.244438274311693404e-01 -3.511515815765728910e-01 -3.476298155351284502e-01 -3.260214370733885980e-01 -2.956989587331297353e-01 -2.625231943462112971e-01 -2.297060776248057712e-01 -1.988321323767924809e-01 -1.705645741283975392e-01 -1.450619240249793607e-01 -1.222146556515756738e-01 -1.017788495481683209e-01 -8.345047725283663564e-02 -6.690569629397820350e-02 -5.182127985539810439e-02 -3.788386751053983426e-02 -2.479259800742795311e-02 -1.225821044547533746e-02
-2.165261507189482626e-01 -3.719712288977002346e-01 -4.545508165092916331e-01 -4.744739512656233060e-01 -4.534161075078834702e-01 -4.121874357933086874e-01 -3.645388966568313127e-01 -3.174642126948745147e-01 -2.738455138462688176e-01 -2.345835555260035732e-01 -1.997184767492464208e-01 -1.689314094645061326e-01 -1.417657734020339733e-01 -1.177281278867825381e-01 -9.633367977627102507e-02 -7.712507422127692913e-02 -5.967761263127634164e-02 -4.359804179730323442e-02 -2.851995495060689195e-02 -1.409777686585143679e-02
-3.134892822197781759e-01 -5.217184486502791652e-01 -6.159740527042721903e-01 -6.194181471255032490e-01 -5.703082453326376866e-01 -5.015556222431267752e-01 -4.319392005447026950e-01 -3.687726761102256834e-01 -3.136009667592143391e-01 -2.659349583972848152e-01 -2.247941692194208863e-01 -1.891795319130910313e-01 -1.581889846003736722e-01 -1.310342507813616886e-01 -1.070311126633968213e-01 -8.558334565182906806e-02 -6.616609282884165777e-02 -4.831075896503549821e-02 -3.159142923667335873e-02 -1.561294148576695615e-02
-4.234481534891771926e-01 -6.862588993284599592e-01 -7.873896907746863461e-01 -7.669935363130478967e-01 -6.834665241393655943e-01 -5.834898978701013039e-01 -4.906569317612285430e-01 -4.116309601412892483e-01 -3.457803783043860713e-01 -2.907529709086583147e-01 -2.443430776576916430e-01 -2.048035861904034249e-01 -1.707764617011858777e-01 -1.411888361161079686e-01 -1.151732389983831512e-01 -9.201114414718013224e-02 -7.109272751914801070e-02 -5.188750978568548722e-02 -3.392209202098007970e-02 -1.676257865153520099e-02
-5.136833916918792653e-01 -8.185987295326704327e-01 -9.223447710669975264e-01 -8.801092038234985537e-01 -7.673772051311513742e-01 -6.420599202267758265e-01 -5.312031228471019162e-01 -4.404236850129367165e-01 -3.669990535279113453e-01 -3.069374222308289824e-01 -2.570202331297586906e-01 -2.149152404923523607e-01 -1.789244811909794231e-01 -1.477714416330901670e-01 -1.204619186208543136e-01 -9.619532234018450534e-02 -7.430622115308546660e-02 -5.422451580795385057e-02 -3.544687191928079517e-02 -1.751529959728638855e-02
-5.454179688249373159e-01 -8.648051361057510489e-01 -9.691670188792336216e-01 -9.191063194504425216e-01 -7.961565775442079884e-01 -6.621328476208585556e-01 -5.452043571312580328e-01 -4.505424532887411515e-01 -3.746508343191270463e-01 -3.129536053409089358e-01 -2.618831655519654467e-01 -2.189125660071215840e-01 -1.822348611166002552e-01 -1.505105673577309400e-01 -1.227077370646517257e-01 -9.800205474515963355e-02 -7.571239066193775902e-02 -5.525751039477450749e-02 -3.612562488684552958e-02 -1.785177680065824779e-02
