1.316655332411800072e-27 2.112208958285636751e-25 2.568611824590384954e-23 2.367864760279497698e-21 1.654672809163608691e-19 8.765247545819871041e-18 3.519760075374489835e-16 1.071417548112034037e-14 2.472300569662312060e-13 4.324546807462811729e-12 5.734251736153925354e-11 5.763810937237962274e-10 4.391769297131644321e-09 2.536682595126647113e-08 1.110681554374791025e-07 3.686462403476728009e-07 9.275276782526992987e-07 1.769052683862965340e-06 2.557711020305669460e-06 2.803231741326322359e-06
1.469981368038747324e-26 2.358178133374482747e-24 2.867729641101658588e-22 2.643605349070776530e-20 1.847361370735781244e-18 9.785970755915871802e-17 3.929640205299324252e-15 1.196185360241156018e-13 2.760202829193060422e-12 4.828145282742509447e-11 6.402011980120694990e-10 6.435013384343963651e-09 4.903195909048280774e-08 2.832082215953913815e-07 1.240021705425804998e-06 4.115755212231403683e-06 1.035539348687552404e-05 1.975060914076922700e-05 2.855559425555719081e-05 3.129671318382444914e-05
1.244080197460639316e-25 1.995782247043118197e-23 2.427027808471814009e-21 2.237346088997015701e-19 1.563465870286831904e-17 8.282099824576108601e-16 3.325747978071789915e-14 1.012360123416967160e-12 2.336025309868700074e-11 4.086174197389301312e-10 5.418175020136712424e-09 5.446104893518284139e-08 4.149691327622470576e-07 2.396858544642350237e-06 1.049459865059291739e-05 3.483261535460184955e-05 8.764015826352403876e-05 1.671541031339689274e-04 2.416727865568646838e-04 2.648715280626271732e-04
7.981449017676205540e-25 1.280402524505409330e-22 1.557069934666576363e-20 1.435378826917780737e-18 1.003048128251066077e-16 5.313416100030051044e-15 2.133647652844296996e-13 6.494839102072056845e-12 1.498686897579053812e-10 2.621502303499090628e-09 3.476053053519977788e-08 3.493971581675962212e-07 2.662251986497004216e-06 1.537714716116578298e-05 6.732854060506081512e-05 2.234701140429296679e-04 5.622591345068981986e-04 1.072384203994509446e-03 1.550461962822441940e-03 1.699294468138763930e-03
3.881610284772719573e-24 6.226969058829084205e-22 7.572482965344881653e-20 6.980663792714698467e-18 4.878114139573790822e-16 2.584068448658517737e-14 1.037654773590584459e-12 3.158628740309478642e-11 7.288549312804712049e-10 1.274912648102091772e-08 1.690505477523816946e-07 1.699219777774845229e-06 1.294730401529528538e-05 7.478352920510529360e-05 3.274382321963777848e-04 1.086800017249144783e-03 2.734429342812249968e-03 5.215315597749471330e-03 7.540346480585179145e-03 8.264162146217947716e-03
1.430997698679445758e-23 2.295639628709991559e-21 2.791677912439455907e-19 2.573497360571469566e-17 1.798369644425675081e-15 9.526448386038857384e-14 3.825426779336778244e-12 1.164462716954662608e-10 2.687002694281520884e-09 4.700103646696288794e-08 6.232231652496307586e-07 6.264357864789536503e-06 4.773163942468139690e-05 2.756975851270923269e-04 1.207136529318315020e-03 4.006606046231060876e-03 1.008077011779399436e-02 1.922682616424354479e-02 2.779830449051590505e-02 3.046672938585356580e-02
3.999104568255225379e-23 6.415456107800743897e-21 7.801698006248653196e-19 7.191964781321107918e-17 5.025772065930677625e-15 2.662286829322835323e-13 1.069064032939340944e-11 3.254238756102612276e-10 7.509169832719950489e-09 1.313503577407692688e-07 1.741676181235142149e-06 1.750654258730385403e-05 1.333921203714772980e-04 7.704718694908765453e-04 3.373496137247140002e-03 1.119696877043752960e-02 2.817199067951233968e-02 5.373180433304093617e-02 7.768588767149027519e-02 8.514313948876328642e-02
8.471950399267233897e-23 1.359089891407290118e-20 1.652759946905754193e-18 1.523590290293721087e-16 1.064690630962019577e-14 5.639953039909116229e-13 2.264771352216529874e-11 6.893980604538898834e-10 1.590788969797629815e-08 2.782607197969079916e-07 3.689674517675068535e-06 3.708694232194228210e-05 2.825861160047852942e-04 1.632215249926620426e-03 7.146622814953438110e-03 2.372035100014337552e-02 5.968128705111035159e-02 1.138287767682103074e-01 1.645745880966187624e-01 1.803724914603575535e-01
1.360507274100142237e-22 2.182557258096696470e-20 2.654160876934703842e-18 2.446727819454942690e-16 1.709782611823813074e-14 9.057179013988578378e-13 3.636987651781695595e-11 1.107101708337631873e-09 2.554641921835537325e-08 4.468578255755350291e-07 5.925234194941742864e-06 5.955777881737716575e-05 4.538039628011391810e-04 2.621168226639305522e-03 1.147673424272544103e-02 3.809242094086726094e-02 9.584195059465538957e-02 1.827971972173797477e-01 2.642897015271127859e-01 2.896594941120135269e-01
1.656209041618094163e-22 2.656928877576051316e-20 3.231033987080837618e-18 2.978516038909118622e-16 2.081398221686805283e-14 1.102572699175248584e-12 4.427474918954991156e-11 1.347726612158237523e-09 3.109884915418107388e-08 5.439808997166194765e-07 7.213064299018860679e-06 7.250246555371956281e-05 5.524367569519103398e-04 3.190870493091191740e-03 1.397116456699717957e-02 4.637168296003016388e-02 1.166728823601267812e-01 2.225275649585282955e-01 3.217321962245766609e-01 3.526160295292381508e-01
1.528362079354706541e-22 2.451833821691012395e-20 2.981622306647989812e-18 2.748596857176312530e-16 1.920729831878309197e-14 1.017462325591989817e-12 4.085706938789473818e-11 1.243692188364967616e-09 2.869825038051139683e-08 5.019896390662586473e-07 6.656269633570684608e-06 6.690581697571613344e-05 5.097927673079869111e-04 2.944559134279261126e-03 1.289269505965330229e-02 4.279213554028641481e-02 1.076666076608401718e-01 2.053500997443426790e-01 2.968968747669353259e-01 3.253967069148394620e-01
1.069139009026313764e-22 1.715137543537259097e-20 2.085741828642005515e-18 1.922732943842109765e-16 1.343613019978008613e-14 7.117480060512304089e-13 2.858084956906022917e-11 8.700031568198103624e-10 2.007536001257200550e-08 3.511580878003566919e-07 4.656277210732916347e-06 4.680279616052399983e-05 3.566166299274872091e-04 2.059814933495267286e-03 9.018859736153600482e-03 2.993449131175641639e-02 7.531629564398541199e-02 1.436490770804890738e-01 2.076890252376260015e-01 2.276255852397502111e-01
5.669423728195860796e-23 9.095020763768963381e-21 1.106025887593684613e-18 1.019585636925725989e-16 7.124902816812979613e-15 3.774252926827423798e-13 1.515583524226627876e-11 4.613447362070893971e-10 1.064554949790900669e-08 1.862118937308579406e-07 2.469127801035750454e-06 2.481855781691510743e-05 1.891064460758419292e-04 1.092277389661947679e-03 4.782515365891114485e-03 1.587364354883131351e-02 3.993867869742237509e-02 7.617414379775154509e-02 1.101332079203074382e-01 1.207051546344752452e-01
2.278979810583730733e-23 3.655992159200491954e-21 4.445973327541480801e-19 4.098503116214088408e-17 2.864049407902534198e-15 1.517164112729571621e-13 6.092302178417273997e-12 1.854501250816917929e-10 4.279269559205233653e-09 7.485295978013499859e-08 9.925333998808616987e-07 9.976497595559582116e-06 7.601650420213495725e-05 4.390707482696521954e-04 1.922462755511959633e-03 6.380844844648989739e-03 1.605444341020891008e-02 3.062027890775079197e-02 4.427105281916755147e-02 4.852073572791397449e-02
6.944466032438841167e-24 1.114047313913128635e-21 1.354768945773710063e-19 1.248888451850889137e-17 8.727279520440921945e-16 4.623075025744548816e-14 1.856435293585825675e-12 5.651002647590249006e-11 1.303971275196970718e-09 2.280905843073330146e-08 3.024429812639813262e-07 3.040020291242757661e-06 2.316361158115115473e-05 1.337928437556060017e-04 5.858093714688069557e-04 1.944359492617774151e-03 4.892080939644241795e-03 9.330555970314331413e-03 1.349019509059484929e-02 1.478515077521175107e-02
1.604109672638727819e-24 2.573349864017757800e-22 3.129395348691727726e-20 2.884820857792079288e-18 2.015923676372947381e-16 1.067889069006934180e-14 4.288199837335983525e-13 1.305331175177930270e-11 3.012057263460948637e-10 5.268688921741597014e-09 6.986162930324926780e-08 7.022175544413932813e-07 5.350587535024910665e-06 3.090495277760587657e-05 1.353167363345161368e-04 4.491296889675699955e-04 1.130027034182059988e-03 2.155275151921497417e-03 3.116114663031487909e-03 3.415237868419671030e-03
2.808834020223232585e-25 4.505996545797150901e-23 5.479645355965203985e-21 5.051389631163259707e-19 3.529930092033731223e-17 1.869899046189926120e-15 7.508739454710425797e-14 2.285665796445508672e-12 5.274183590298080372e-11 9.225599058334466686e-10 1.223293671513101351e-08 1.229599565513726127e-07 9.369005469456511409e-07 5.411530410656791647e-06 2.369428094631076834e-05 7.864367202456906203e-05 1.978704094565597506e-04 3.773937825398498242e-04 5.456390560903088280e-04 5.980162376423943035e-04
3.728334890028528850e-26 5.981081123016482114e-24 7.273463942167840026e-22 6.705014276171983774e-20 4.685489219631823083e-18 2.482029840334566808e-16 9.966802982151951429e-15 3.033902136786067652e-13 7.000742142307697249e-12 1.224569433542715907e-10 1.623751508069145184e-09 1.632121701696142851e-08 1.243604631855990489e-07 7.183050864963073020e-07 3.145084889681309147e-06 1.043884915157284754e-05 2.626453346725320887e-05 5.009375408417118748e-05 7.242596449405212821e-05 7.937830386391213887e-05
